store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Alameda & Ellison,3472789,3531 State Highway 528 NW,,"Albuquerque,",NM,87114,US,,,,,,
Hwy 528 & Hwy 550,3473116,4196 Highway 528 NE,,"Rio Rancho,",NM,87144,US,,,,,,
Speedway & Woodland,3472607,5402 E Speedway Blvd,,"Tucson,",AZ,85712,US,,,,,,
St. Mary's & Melrose,3472705,1235 West St. Mary's Road,,"Tucson,",AZ,85745,US,,,,,,
S 6th & Ajo,3472500,3925 S 6th Ave,,"Tucson,",AZ,85713,US,,,,,,
E 22nd & Wilmont,3472499,6504 E 22nd St,,"Tucson,",AZ,85710,US,,,,,,
West River & La Cañada,3472839,1430 West. River Road,,"Tucson,",AZ,85704,US,,,,,,
Valencia & 12th,3472739,435 W Valencia Rd,,"Tucson,",AZ,85706,US,,,,,,
Barton Springs & S 1st,3472561,601 Barton Springs Rd,,"Austin,",TX,78704,US,,,,,,
Guadalupe & 28th,3473020,2800 Guadalupe St,,"Austin,",TX,78705,US,,,,,,
Burleson & Oltorf,3472479,2305 Burleson Rd,,"Austin,",TX,78741,US,,,,,,
MLK & Airport,3472466,3210 E Martin Luther King Jr Blvd,,"Austin,",TX,78721,US,,,,,,
Ben White & Manchaca,3472748,1908 W Ben White Blvd,,"Austin,",TX,78704,US,,,,,,
Cameron & Hwy 290,3472427,6106 Cameron Rd,,"Austin,",TX,78723,US,,,,,,
Lamar & Denson,3472724,6205 N Lamar Blvd,,"Austin,",TX,78752,US,,,,,,
William Cannon & I35,3472543,801 E William Cannon Dr,,"Austin,",TX,78745,US,,,,,,
Anderson & Mopac,3472562,2801 W Anderson Ln,,"Austin,",TX,78757,US,,,,,,
Mopac & William Cannon,3472948,6611 S Mo Pac Expy,,"Austin,",TX,78749,US,,,,,,
Lamar & Rutland,3472451,9516 N Lamar Blvd,,"Austin,",TX,78753,US,,,,,,
I35 & Slaughter,3472928,9300 S Interstate 35,,"Austin,",TX,78748,US,,,,,,
I35 & Braker,3472649,11135 N. I-35 Service Road,,"Austin,",TX,78753,US,,,,,,
Slaughter & Brodie,3472872,3400 W Slaughter Ln,,"Austin,",TX,78748,US,,,,,,
I35 & Wells Branch,3472809,14310-A IH 35,,"Austin,",TX,78728,US,,,,,,
FM 620 & Concordia,3473050,8300 N FM 620,,"Austin,",TX,78726,US,,,,,,
Parmer & McNeil,3472946,6301 W Parmer Ln,,"Austin,",TX,78729,US,,,,,,
I35 & Main,3473028,670 Old San Antonio Rd,,"Buda,",TX,78610,US,,,,,,
Hwy 290 & FM 973,3562104,12003 E US 290,,"Manor,",TX,78653,US,,,,,,
FM 620 & Lake Creek Pkwy,3472330,13201 Ranch Rd 620 N,,"Austin,",TX,78717,US,,,,,,
FM 620 - Lakeway,3472859,2011 Ranch Road 620 S,,"Lakeway,",TX,78734,US,,,,,,
Cypress Creek & Lakeline,3472945,1520 Cypress Creek Road,,"Cedar Park,",TX,78613,US,,,,,,
Limestone & Town Center,3473011,18609 Limestone Commercial Dr,,"Pflugerville,",TX,78660,US,,,,,,
