store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
,,"KFC Restaurant, City Centre mall, UG 24,K.S Rao Road, Hampankatta",,Mangalore,,,India,,12.880434,74.859485,10:45 - 23:30,,0
,,"Kiosk no 16,17 & 18, Food court, Entertainment floor, North Country Mall, NH-21, Mohali",,Mohali,,,India,,30.737197,76.678822,10:45 - 23:30,,0
,,"Spice Court, Sheetal Classic corner, Sai Karishma CHS, Near Shivar Garden, Mira- bhayendar highway, Mira Road (E)",,Mumbai,,,India,,,,10:45 - 22:30,,0
,,"KFC R-City Mall(Food Court), LBS Road Ghatkopar(West)",,Mumbai,,,India,,19.101304,72.915707,10:45 - 23:30,,0
,,"KFC, Powai Hiranandani Complex",,Mumbai,,,India,,19.120666,72.911737,10:45 - 23:30,,0
,,"Oberoi Mall, Goregoan East",,Mumbai,,,India,,19.17346,72.85997,10:45 - 23:30,,0
,,"W5 -3028, LEVEL-3 DOMESTIC FOOD COURT , TERMINAL -2",,Mumbai,,,India,,19.052349,72.901703,10:45 - 23:30,,0
,,"Kenilworth Mall, Linking road Bandra(W)",,Mumbai,,,India,,19.065691,72.834114,10:45 - 23:30,,0
,,"KFC Restaurant, Korum Mall, Unit R4, Korum Mall Foodcourt, 3rd floor, Off Eastern Express Highway Next to Cadburys, Thane west.",,Mumbai,,,India,,19.20279,72.965567,10:45 - 23:30,,0
,,"Unit # 7 / 11, 12, 13 & 14, Food Court ,Third Floor, Near Diamond Garden Circle Sion Trombay Road, Chembur",,Mumbai,,,India,,19.05238,72.90166,10:45 - 23:30,,0
,,"Departure gate-B, Chhatrapati Shivaji International Airport",,Mumbai,,,India,,18.940025,72.835159,10:45 - 23:30,,0
,,"Shop NO. TF-328,3rd Floor-Food Court, Infinity Mall, Link Road, Malad(West),",,Mumbai,,,India,,19.184886,72.833585,10:45 - 23:30,,0
,,"T05, Third floor, food Court, Growels Mall, Kandivali (East), Mumbai",,Mumbai,,,India,,19.203353,72.859974,10:45 - 23:30,,0
,,"Terminal 1 A,1 C Food court, Domestic Airport.",,Mumbai,,,India,,,,10:45 - 23:30,,0
,," S-20, 2nd Floor-Food Court Level, Phoenix Market City,, L.B.S. Marg, Kurla(West)",,Mumbai,,,India,,19.086592,72.890219,10:45 - 22:30,,0
,,"BM Habitat Mall, Upper ground Foor, situated at 22/B,, Vinoba Road, Jayalakshmipuram",,Mysore,,,India,,12.32145,76.620855,10:45 - 23:30,,0
,,"G-37/38,Vashi Inorbit Mall,Sector-30a, Vashi 400705",,Navi Mumbai,,,India,,19.065843,73.000597,10:45 - 22:30,,0
,,Unit No-G01 Gr Flr and 101 First Floor,,New Delhi,,,India,,,,,,0
,,"Terminal -3, Airport Arrival Food Court",,New Delhi,,,India,,,,,,0
,, KFC Logix Mall ,,Noida,,,India,,77.353109,28.574178,,,0
,,"P -21, Atta Market, Sector 18., Noida, Sec18",,Noida,,,India,,28.567654,77.324325,10:45 - 22:30,,0
,,"H-1 A/29,Sec 63, Noida, Uttar Pradesh- 201307",,Noida,,,India,,28.627035,77.37677,10:45 - 22:30,,0
,,"Shop no 37, The Great India Place, SEC 38 A",,Noida,,,India,,28.567183,77.326916,10:45 - 22:30,,0
,,"KFC Restaurant , Advant Navis Business Park, Noida Expressway, Sec - 142, Noida, U.P.",,Noida,,,India,,28.500714,77.410564,10:45 - 22:30,,0
,,"Novar Plaza, Survey No. 66, Vadakkvila, Polayathode",,Kollam,,,India,,8.878692,76.608339,,,0
,,"Ground Floor, Glomax Mall, Sector 2",,Kharghar,,,India,,19.030471,73.065827,10:45 - 22:30,,0
,,"4TH FLOOR, FOOD COURT,",,KOLKATA,,,India,,22.523061,88.352234,,,0
,,"SCO-100, Sunny Business Centre Chandigarh Road",,Kharar,,,India,,30.740505,76.6757,10:45 - 23:30,,0
,,"Kallarakals Building, Press Club Junction, MG Road",,Kasargod,,,India,,12.504912,74.993214,10:45 - 23:30,,0
,," KFC - Karnal DT,Shop No. 89-15/16/17/18, 130 Milestone, NH-1, GT Road Karnal, Haryana",,Karnal,,,India,,29.732167,76.976303,10:45 - 23:30,,0
,,"Mukatampura Street, Near Telangana Chowk,",,Karimnagar,,,India,,18.437433,79.12407,10:45 - 23:30,,0
,,"Shop No.-11,12,13,14, 3rd Floor, Z Square Shopping Mall, 16/113 M.G. Road, Kanpur",,Kanpur,,,India,,26.473754,80.352291,10:45 - 23:30,,0
,,"Central Bus Terminal, K K Trading Centre Commecial Block  III Thavakkar",,Kannur,,,India,,11.866983,75.370548,10:45 - 23:30,,0
,,"Vadivel Nagar, Enathur Village, Next to Meenakshi Medical College",,Kanchipuram,,,India,,12.871335,79.720116,10:45 - 23:30,,0
,,"Simhapuri Colony, Near RTC Bus stand, Next to Joy Allukas Showroom",,Kadapa,,,India,,14.465489,78.832548,10:45 - 23:30,,0
,,"10, SNP area, Sakshi",,Jamshedpur,,,India,0657-6566678,22.807166,86.202478,10:45 - 23:00,,0
,,"KFC RESTAURANT,COUNTER NO. 1&2,SECOND FLOOR,WAVE MALL JAMMU",,Jammu,,,India,,32.709392,74.892976,10:45 - 23:30,,0
,,"KFC Jalandhar Drive Thru, Jalandhar Phagwara Highway,Khasara No 867/868,Village Paragpur,G.T Road",,Jalandhar,,,India,,31.287305,75.661449,10:45 - 23:30,,0
,,"World Trade Park, Food Court Level, Block - AB",,Jaipur,,,India,,26.853528,75.805027,10:45 - 23:30,,0
,,"Ground Floor, South Avenue Mall, Narmada Road",,Jabalpur,,,India,,23.123935,79.927348,10:45 - 23:30,,0
,,"""O"" Point Tinal,",,Itanagar,,,India,,27.101199,93.629043,,,0
,,"Shop No. G1 - G6, Evershine Tower, F-1 Amarpali Cirle,Vaishali Nagar,",,Jaipur,,,India,,26.911222,75.743195,10:45 - 23:30,,0
,,"Shop No 284/4,Panch Batti, M.I.Road, Jaipur",,Jaipur,,,India,,26.916621,75.808597,10:45 - 23:30,,0
,,"KFC, Rampa Centre Point, Main Market, Model Town",,Jalandhar,,,India,,31.306873,75.576984,10:45 - 23:30,,0
,,"Sarore Adda Bridge, Nr. Bari Brahmana",,Jammu,,,India,,32.709976,74.893549,10:45 - 23:30,,0
,,"SHREE TOWER, RAA, VIP Road",,Kolkata,,,India,,22.617757,88.43252,10:45 - 23:30,,0
,,"KFC Third Floor, Prince Anwar Shah Road South City Mall",,Kolkata,,,India,,22.501593,88.362045,10:45 - 23:30,,0
,,"139, Bidhan Sarani, Haathi Bagan Market, Shyam Bazaar",,Kolkata,,,India,,22.596147,88.371724,10:45 - 23:30,,0
,,Globsyn Cristal building. Block- EP. Salt Lake. Sector-5 Kolkata- 700091,,Kolkata,,,India,,22.588225,88.408161,10:45 - 23:30,,0
,,"1842 Rajdanga Main Road, Rene World, near Kasba New Market",,Kolkata,,,India,,22.514705,88.392273,10:45 - 22:30,,0
,,"5th Floor, 33 Sayed Amir Ali Avenue",,Kolkata,,,India,,22.538445,88.365366,10:45 - 23:30,,0
,,"20 K,Park street,",,Kolkata,,,India,,22.553036,88.35266,10:45 - 23:30,,0
,,"Nicco Park, Salt Lake City",,Kolkata,,,India,,22.56305,88.417278,10:45 - 23:30,,0
,,"KFC #1, Humayun Place, New Empire Cinema Building, (Near New market)",,Kolkata,,,India,,22.560569,88.351686,10:45 - 23:30,,0
,,"164/1,MANIKTALA MAIN ROAD,SHOP NO-313A,B&C, KOLKATA-700054",,Kolkata,,,India,,22.577631,88.400257,10:45 - 23:30,,0
,," Rail Yatri Niwas, G.T Road, Howrah Station",,Kolkata,,,India,,22.581843,88.342237,10:45 - 23:30,,0
,,"Ground Floor, DLF IT Park, Main Arterial Road, New Town, Rajarhat,",,Kolkata,,,India,,22.582552,88.448656,10:45 - 23:30,,0
,,"Shop No. 1, Plot No. 1, Between Nager Bazaar & Shyam Bazaar Crossing Jessore Road",,Kolkata,,,India,,22.615756,88.412283,10:45 - 23:30,,0
,,"KFC GF,Block C, City Centre Mall 2,New Town,Rajarhat,",,Kolkata,,,India,,22.623393,88.450645,10:45 - 23:30,,0
,,"KFC Avani River Side Mall FB-1, 3rd Floor, Food Court 32,, Jagar Banerjee Ghat Road, Howrah",,Kolkata,,,India,,22.56353,88.323816,10:45 - 23:30,,0
,,"Acropolis Mall, 3rd Floor, Food Court, 1858 Rajdanga Main Rd, Kasba",,Kolkata,,,India,,22.513284,88.39252,10:45 - 23:30,,0
,,"Ground Floor, Malhar Mega Mall, plot no 304,, AB Road",,Indore,,,India,,22.744842,75.894569,10:45 - 23:30,,0
,,"Plot No B1 Vikrampuri Colony, Kharkhana Road",,Hyderabad,,,India,,17.457617,78.499296,10:45 - 22:30,,0
,,"Ground floor, Urban Oasis Mall Opposite Gate No.2, SBI Industrial Estate, Gokul Road",,Hubli,,,India,,15.35019,75.110963,10:45 - 23:30,,0
,,"KFC Restaurant, Shop No.3, Parnil Palace, 1st Floor, RG Baruah Road,Zoo Road, Tiniali,",,Guwahati,,,India,,26.174359,91.777004,10:45 - 23:30,,0
,,"Plot no 98, ",,Gurugram,,,India,,28.4757220000000000,77.0442980000000000,,,0
,,"Shop No. GF 025, GF 026, GF 027 ILD Trade Center Sec - 47, Sohna Road",,Gurgaon,,,India,0124 3399 4444,28.425142,77.039351,10:45 - 22:30,,0
,," Plot No -# 5-87-92, Lakshmipuram Main Road",,Guntur,,,India,,16.310221,80.430548,10:45 - 23:30,,0
,," GF Shop No. 03 - 06, Ansal Plaza Mall, Plot 01/C5 Institutional Area",,Greater Noida,,,India,,28.464032,77.507853,10:45 - 23:30,,0
,,"Post Office Road, Calangute, Bardez",,Goa,,,India,,15.544278,73.765135,10:45 - 22:30,,0
,,"Shop no. 131-133, ",,Ghaziabad,,,India,,28.6287730000000000,77.4406180000000000,,,0
,,"KFC Gajraula,NH 24, Muradabad to Delhi Highway",,Gajraula,,,India,,28.837397,78.276524,10:45 - 23:30,,0
,,"Shop No E28-E38, Ground Floor, Eldeco Mall",,Faridabad,,,India,,28.386712,77.314001,10:45 - 23:30,,0
,," Shop No 17, LGF, Junction Mall, City Centre, Durgapur",,Durgapur,,,India,,23.539225,87.290841,10:45 - 23:30,,0
,,"Nagi House, Near City Tower, Circular Road",,Dimapur,,,India,,25.911481,93.72015,10:45 - 23:30,,0
,,"Chilkalthana, Aurangabad, Maharashtra 431007",,Aurangabad,,,India,,19.876399,75.372383,10:45 - 23:30,,0
,,"KFC Restaurant, Shop No.1, Galaxy Mall Ground Floor, Chitra More, Burnpur Road.",,Asansol,,,India,,23.685053,86.941616,10:45 - 23:30,,0
,,"Ground Floor, MGB Felicity Mall",,Andra Pradesh,,,India,,14.432209,79.967321,,,0
,,"Shop No : 21-22, Second Floor , Crown Interiorz Mall",,Faridabad,,,India,,28.469595,77.307335,10:45 - 23:30,,0
,,"Third Floor, Mahagun Metro Mall, Vaishali, Ghaziabad, UP",,Ghaziabad,,,India,,28.644735,77.335655,10:45 - 23:30,,0
,,"3rd Floor, Food Court, EDM Mall, Kaushambi",,Ghaziabad,,,India,,28.641455,77.316639,10:45 - 22:30,,0
,,"First Floor Paramount Symphony , Crossing Republic , NH-24 Ghaziabad",,Ghaziabad,,,India,,28.628867,77.440533,10:45 - 22:30,,0
,,"Shop No. 15, L&L Corial Pride Building, Next to New District Collectorate Office Building, Near Kadamba Bus Terminus, Panjim Highway, Margaon",,Goa,,,India,,15.289961,73.954912,10:45 - 22:30,,0
,,"Caculo Mall, Caculo Enclave, Opp. Fire HQ Opp Fire HQ, St. Inez, Panjim",,Goa,,,India,,15.48698,73.817886,10:45 - 23:30,,0
,,"The Medicity, SEC -58",,Gurgaon,,,India,0124 3399 4444,28.425274,77.039689,10:45 - 22:30,,0
,,"55th Mile stone, NH-8 Village Kukrola, Panchgaon, Gurgaon",,Gurgaon,,,India,0124 3399 4444,28.355303,76.935034,10:45 - 22:30,,0
,,"DLF City center Mall, MG Road Gurgaon",,Gurgaon,,,India,0124 3399 4444 ,28.478866,77.080611,10:45 - 22:30,,0
,," Shop No -MS0044, Upper Ground Floor, DLF Mega Mall",,Gurgaon,,,India,0124 3399 4444,28.475942,77.093031,10:45 - 22:30,,0
,,"1st Floor, Food Court Zone, DLF Cyber Hub, Cyber City",,Gurgaon,,,India,0124 3399 4444,28.496127,77.088811,10:45 - 22:30,,0
,,"Christian Basti, G.S. Road",,Guwahati,,,India,,26.154397,91.780836,10:45 - 23:30,,0
,,"Grand Plaza, Paltan Bazar, A.T. Road",,Guwahati,,,India,,26.179919,91.751293,10:45 - 23:30,,0
,,"Adityam Building, GS Road, Lalchit Nagar",,Guwahati,,,India,,26.172433,91.759816,10:45 - 23:30,,0
,,"LGBI Airport, Borjhar",,Guwahati,,,India,,26.104979,91.589481,10:45 - 23:30,,0
,,"Ground Floor, Ho No: 8-1-364/44, Plot no  44, Deluxe Colony , Shaikpet, Hakim pet, Near Galaxy Theatre , Tolichowki Road.",,Hyderabad,,,India,,17.402768,78.411334,10:45 - 23:30,,0
,,"Ground Floor, RK Cineplex Mall, Road No. 2, Banjara Hills",,Hyderabad,,,India,,17.423276,78.427859,10:45 - 23:30,,0
,," KFC,Grand Building, next to MMTS, Raj Bhavan road Somajiguda",,Hyderabad,,,India,,17.422822,78.462462,10:45 - 23:30,,0
,,"Beside Vijetha & Heritage supermarkets, Madinguda",,Hyderabad,,,India,,17.494933,78.35612,10:45 - 23:30,,0
,,"Ground Floor, Muncipal Door no 10-3-76, Humyan Nagar, Mehdipatanam",,Hyderabad,,,India,,17.396416,78.443045,10:45 - 23:30,,0
,,"Third Floor, Kukatpally, Balanagar Mandal, R.R. District",,Hyderabad,,,India,,17.489699,78.393106,10:45 - 23:30,,0
,,"Sy. No 49/7,49/14 & 49/15, Bahadurguda Village, Saroornagar Mandal, Dist -Ranga Reddy,",,Hyderabad,,,India,,17.346045,78.552568,10:45 - 23:30,,0
,,"Kukatpally Main Road, Plot No- 17,18,19 & 20,Survey no 166 A.S.Raju Nagar, Balanagar Mandal Ranga Reddy Distt.",,Hyderabad,,,India,,17.492941,78.404609,10:45 - 23:30,,0
,,"Kothapet 'X' Road, Saroornagar RR District,",,Hyderabad,,,India,,17.367561,78.540493,10:45 - 23:30,,0
,,"Beside Swagath Grand Hotel, Suchitra Circle, Qutballapur Mandal",,Hyderabad,,,India,,17.507777,78.460501,10:45 - 23:30,,0
,,"Level-B ,Zone -2, Passenger Terminal Building, Rajiv Gandhi International Airport, Shamshabad.",,Hyderabad,,,India,,17.236376,78.429767,10:45 - 23:30,,0
,,"Shop No 002, H.No 3-6-196/197, Prime plaza, Himayathnagar",,Hyderabad,,,India,,17.401549,78.484571,10:45 - 23:30,,0
,," KFC Restaurant, Shilpakalathoranam, Hitech City, Madhapur",,Hyderabad,,,India,,17.450808,78.379383,10:45 - 23:30,,0
,,"GVK one road no -01, Banjara Hills,",,Hyderabad,,,India,,17.419237,78.448324,10:45 - 23:30,,0
,,"Ground Floor, Survey No. 124,Gachibowli Village, Serlingampally Mandal, Ranga Reddy District",,Hyderabad,,,India,,17.442843,78.357245,10:45 - 23:30,,0
,," Upper Ground Floor, Forum Sujan Mall, Near Malaysian Township, Kukatpally",,Hyderabad,,,India,,17.484421,78.389086,10:45 - 23:30,,0
,," Ground & First Floor, Plot No- 1&2, Survey No- 30, Chandanagar, Sherlingampally Land Mark: Next to Bus Stop & Opp. to Pragati Jr. College",,Hyderabad,,,India,,17.495447,78.322813,10:45 - 23:30,,0
,,"Ground Floor, Ho No: 5-9-322,T. S. No. 86, Ward No. 51, Block F, Abids Road Land Mark: Opp . SBH -Bank, Gun-foundry",,Hyderabad,,,India,,17.394998,78.475958,10:45 - 23:30,,0
,,"Shop No GI,Plot no A-13,PNR SSV complex, Dr AS Rao Nagar Main Road",,Hyderabad,,,India,,17.481518,78.555164,10:45 - 23:30,,0
,,"Food Court, Level C Parking, Rajiv Gandhi International Airport, Shamshabad",,Hyderabad,,,India,,17.236621,78.429853,10:45 - 23:30,,0
,,"1 and 2 Kibe Compound, Shreemaya Square, RNT Marg Indore-452001",,Indore,,,India,,22.713592,75.874816,10:45 - 23:30,,0
,,"Circular road, Opp Basant Avenue",,Amritsar,,,India,,31.658755,74.87855,10:45 - 22:30,,0
,,"35B/36/13,The Mall Lawrence Road",,Amritsar,,,India,,31.642188,74.871171,10:45 - 22:30,,0
,,"Ground Floor, 229/71 - P Square mall, MG Road, Civil Lines",,Allahabad,,,India,,25.44939,81.83943,10:45 - 22:30,,0
,,"Shop No - 13, Ground Floor.Pushpak Hills, Prahlad Nagar - Vejalpur.",,Ahmedabad,,,India,,23.01146,72.505229,10:45 - 22:30,,0
,,"3rd Floor - Food Court,Vastrapur Lake, Alpha Mall.",,Ahmedabad,,,India,,23.040188,72.531216,10:45 - 22:30,,0
,,"3rd Eye, Building No - 2, CG Road - Panchvati, Opposite Parimal Garden",,Ahmedabad,,,India,,23.021799,72.556981,10:45 - 22:30,,0
,,"Plot No - 2022, Basai Mustquil, Opposite Indra Hospital, Fatehabad Road.",,Agra,,,India,,27.15768,78.050139,10:45 - 22:30,,0
