store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Cado Gaz (Le magasin affilié),2395,"713, 15e Rue",,St-Zacharie, Québec,G0M 2C0,Canada,418 593-6711,46.12614,-70.36432,,,0
Boucherville Dépanneur Tarifi,2411,"700, ru du Montbrun",,Boucherville, Québec,J4B 8H2,Canada,450 449-7919,45.61116,-73.43863,,,0
Bonisoir Sorel,2371,333 Boul. Fiset,,Sorel, Québec,J3P 3R2,Canada,450 556-0602,46.03790,-73.09600,,,0
Bonisoir Esso Verchères,2517,"306, boul. Marie-Victorin",,Verchères, Québec,J0L 2R0,Canada,450 583-6345,45.76976,-73.36723,,,0
Bois-des-Filion Gestion Loick Gosselin,2164,"701, boul. Adolphe-Chapleau",,Bois-des-Filion, Québec,,Canada,514 874-6022,45.65619,-73.77134,,,0
Beau-Soir St-Canut,2466,"9061, rte Sir Wilfrid-Laurier",,Mirabel, Québec,J7N 1L6,Canada,450 431-4747,45.69826,-74.11208,,,0
Barton Goodleaf,2514,"4278, rte 132",,Kahnawake, Québec,J0L 1B0,Canada,450 635-8617,45.39554,-73.60831,,,0
Bar du Littoral inc.,2481,"358, rte 138",,Ragueneau, Québec,G0H 1S0,Canada,418 567-4411,49.07820,-68.44162,,,0
Automotion 2000 inc.,2270,3345 boul. Dagenais Ouest,,Laval, Québec,H7P 1V5,Canada,450 622-6001,45.57980,-73.80443,,,0
Autobus Aston inc.,2454,"566, rue Principale",,St-Léonard-d'Aston, Québec,J0C 1M0,Canada,819 399-2499,46.11215,-72.37768,,,0
André Service Station,2310,5415 rue Bélanger Est,,Montréal, Québec,H1T 1E6,Canada,514 721-3146,45.57850,-73.57607,,,0
Alimentation St-Henri,2262,"1020, Ch. Joliette",,Lanoraie, Québec,J0K 1E0,Canada,450 887-7323,45.98435,-73.27899,,,0
Alimentation Duplain,2345,710 Côte Joyeuse,,St-Raymond, Québec,G3L 4B1,Canada,418 337-4240,46.87108,-71.83447,,,0
Accomodation St-Pierre Inc.,2257,"367, Route 111",,La Corne, Québec,J0Y 1R0,Canada,819 799-3561,48.36329,-77.99764,,,0
Accomodation Micheline Tanguay,2422,"677, rue Rivières",,Cowansville, Québec,J2K 3G6,Canada,450 263-6387,45.21097,-72.81457,,,0
Accomodation GL inc.,2495,"6108, boul. Frontenac E.",,Thetford Mines, Québec,G6H 4J8,Canada,,46.14362,-71.21125,,,0
Accomodation Giro,2488,"1800, rue Belvédère",,Sherbrooke, Québec,J1H 5W7,Canada,819 346-2772,45.37830,-71.89355,,,0
Accomodation du Rond Point (Le magasin affilié),2300,1773 Route 169,,Metabetchouan, Québec,G8G 1A8,Canada,418 349-3413,48.43383,-71.85878,,,0
Accomodation du Pont enr.,2399,341. av. du Pont N.,,Alma, Québec,G8B 5C8,Canada,418 669-1117,48.55437,-71.63924,,,0
Accomodation Acton,2398,"1236, rue Boulay",,Acton Vale, Québec,J0H 1A0,Canada,450 546-7153,45.64719,-72.56914,,,0
Accommodeur Saint-Francois,2431,"7, rte Marie-Victorin",,St-François-du-Lac, Québec,J0G 1M0,Canada,450 568-3975,46.06372,-72.81905,,,0
Accommodation St-Odilon Inc,2318,"254, rue Langevin",,St-Odilon de Cranbourne, Québec,G0S 3A0,Canada,418 464-2311,46.35187,-70.66753,,,0
Accommodation Papillon inc.,2479,"300, rue St-Charles",,Notre-Dame-de-Portneuf, Québec,G0A 2Y0,Canada,418 286-4242,46.70911,-71.89111,,,0
Accommodation du Domaine Beaulieu Inc,2159,1779 boul. Raymond,,Beauport, Québec,G1B 0C5,Canada,418 667-2540,46.95095,-71.20722,,,0
Accommodation Chez Rose Enr.,2293,"222, 1er avenue",,St-Martin de Beauce, Québec,G0M 1B0,Canada,418 382-5660,45.95037,-70.65439,,,0
A.L. Chouinard Auto Service Inc,2269,3980 Montée Masson,,Laval, Québec,H7B 1C4,Canada,450 666-6377,45.68336,-73.62655,,,0
9335-6186 Québec Inc.,2487,"445, rue Laval",,Sherbrooke, Québec,J1C 0R1,Canada,,45.46783,-71.95669,,,0
